CSD Code / Code de la SDR 1991,CSD Name / Nom de la SDR 1991,2A Population / Population 2A 1991,Income / Revenu 1991,Education / Scolarité 1991,Housing / Logement 1991,Labour Force Activity / Activité sur le marché du travail 1991,CWB / IBC 1991,Community Type / Type de collectivité 1991
3513008,Athol,"1,416",79,48,91,91,77,Non-Aboriginal Communities
3513011,Hallowell,"4,362",80,42,93,86,75,Non-Aboriginal Communities
3513012,Bloomfield,689,80,49,92,83,76,Non-Aboriginal Communities
3513016,Picton,"4,373",81,38,93,84,74,Non-Aboriginal Communities
3513018,Sophiasburgh,"2,110",79,41,95,87,76,Non-Aboriginal Communities
3513022,Hillier,"1,804",74,42,91,83,73,Non-Aboriginal Communities
3513024,Wellington,"1,426",81,40,97,86,76,Non-Aboriginal Communities
3513028,Ameliasburgh,"5,357",88,49,96,88,80,Non-Aboriginal Communities
3514001,Murray,"6,921",81,43,94,85,76,Non-Aboriginal Communities
3514006,Brighton,"4,115",82,40,96,84,75,Non-Aboriginal Communities
3514008,Brighton,"4,366",83,41,96,80,75,Non-Aboriginal Communities
3514011,Cramahe,"3,108",81,39,91,85,74,Non-Aboriginal Communities
3514012,Colborne,"2,001",78,36,92,87,73,Non-Aboriginal Communities
3514016,Haldimand,"4,172",82,48,94,87,78,Non-Aboriginal Communities
3514019,Hamilton,"9,616",86,45,95,88,79,Non-Aboriginal Communities
3514021,Cobourg,"15,079",84,44,95,87,77,Non-Aboriginal Communities
3514023,Hope,"3,739",83,47,95,89,78,Non-Aboriginal Communities
3514025,Port Hope,"11,505",84,43,96,87,77,Non-Aboriginal Communities
3514026,Alnwick,"1,072",79,41,95,84,75,Non-Aboriginal Communities
3514027,Alderville 37,316,72,38,85,79,69,First Nations Communities
3514029,Percy,"3,191",79,42,95,80,74,Non-Aboriginal Communities
3514032,Hastings,"1,148",75,32,92,80,70,Non-Aboriginal Communities
3514034,Seymour,"4,347",79,38,96,83,74,Non-Aboriginal Communities
3514036,Campbellford,"3,528",79,38,93,85,74,Non-Aboriginal Communities
3515001,Asphodel,"2,456",76,44,94,83,74,Non-Aboriginal Communities
3515004,Norwood,"1,441",77,40,90,79,71,Non-Aboriginal Communities
3515006,Otonabee,"5,368",82,48,94,90,78,Non-Aboriginal Communities
3515007,South Monaghan,"1,259",82,40,97,87,76,Non-Aboriginal Communities
3515008,Hiawatha First Nation 36,234, , , , ,67,First Nations Communities
3515009,Cavan,"5,633",82,46,97,89,78,Non-Aboriginal Communities
3515010,Millbrook,"1,259",75,35,89,82,70,Non-Aboriginal Communities
3515011,North Monaghan,"1,176",88,48,96,87,80,Non-Aboriginal Communities
3515014,Peterborough,"68,371",82,46,96,84,77,Non-Aboriginal Communities
3515016,Ennismore,"4,284",82,45,97,83,77,Non-Aboriginal Communities
3515018,Smith,"8,997",84,46,95,85,78,Non-Aboriginal Communities
3515019,Curve Lake First Nation 35,806,67,36,90,79,68,First Nations Communities
3515022,Douro,"3,523",81,44,97,89,78,Non-Aboriginal Communities
3515024,Lakefield,"2,555",80,43,95,87,76,Non-Aboriginal Communities
3515026,Dummer,"2,746",81,43,93,83,75,Non-Aboriginal Communities
3515031,Belmont and Methuen,"2,697",76,34,95,74,70,Non-Aboriginal Communities
3515032,Havelock,"1,376",74,28,92,78,68,Non-Aboriginal Communities
3515036,Chandos,607,81,42,95,78,74,Non-Aboriginal Communities
3515038,Burleigh and Anstruther,"1,331",78,35,95,80,72,Non-Aboriginal Communities
3515042,Harvey,"3,146",78,36,95,76,71,Non-Aboriginal Communities
3515046,Galway and Cavendish,727,76,45,90,70,71,Non-Aboriginal Communities
3516001,Emily,"6,311",79,41,95,86,75,Non-Aboriginal Communities
3516004,Omemee,"1,099",72,36,97,82,72,Non-Aboriginal Communities
3516006,Ops,"4,027",81,41,94,88,76,Non-Aboriginal Communities
3516008,Manvers,"5,166",84,41,96,85,76,Non-Aboriginal Communities
3516009,Lindsay,"16,696",82,40,97,86,76,Non-Aboriginal Communities
3516011,Mariposa,"6,906",81,41,95,88,76,Non-Aboriginal Communities
3516014,Woodville,680,80,43,96,87,76,Non-Aboriginal Communities
3516016,Eldon,"2,669",74,34,92,80,70,Non-Aboriginal Communities
3516021,Fenelon,"5,710",83,41,95,83,76,Non-Aboriginal Communities
3516022,Sturgeon Point,110, , , , ,87,Non-Aboriginal Communities
3516024,Fenelon Falls,"1,888",79,37,95,74,71,Non-Aboriginal Communities
3516026,Verulam,"3,982",83,44,95,84,77,Non-Aboriginal Communities
3516028,Bobcaygeon,"2,562",82,38,96,78,73,Non-Aboriginal Communities
3516031,Somerville,"2,045",77,39,93,75,71,Non-Aboriginal Communities
3516034,Bexley,"1,191",77,34,94,78,71,Non-Aboriginal Communities
3516036,Carden,781,80,44,95,84,76,Non-Aboriginal Communities
3516039,Dalton,423,71,27,87,75,65,Non-Aboriginal Communities
3516042,"Laxton, Digby and Longford","1,086",74,33,95,76,70,Non-Aboriginal Communities
3518001,Pickering,"68,631",89,55,98,91,83,Non-Aboriginal Communities
3518005,Ajax,"57,350",87,53,97,90,82,Non-Aboriginal Communities
3518009,Whitby,"61,281",89,53,98,89,82,Non-Aboriginal Communities
3518013,Oshawa,"129,344",85,43,96,86,78,Non-Aboriginal Communities
3518017,Newcastle,"49,479",86,47,96,88,79,Non-Aboriginal Communities
3518020,Scugog,"17,810",86,47,95,89,79,Non-Aboriginal Communities
3518022,Scugog 34,26, , , , ,,First Nations Communities
3518029,Uxbridge,"14,092",90,49,96,90,81,Non-Aboriginal Communities
3518039,Brock,"11,057",80,39,94,87,75,Non-Aboriginal Communities
3519028,Vaughan,"111,359",89,49,98,88,81,Non-Aboriginal Communities
3519036,Markham,"153,811",92,61,97,90,85,Non-Aboriginal Communities
3519038,Richmond Hill,"80,142",92,57,97,90,84,Non-Aboriginal Communities
3519044,Whitchurch-Stouffville,"18,357",92,48,96,91,82,Non-Aboriginal Communities
3519046,Aurora,"29,454",94,56,98,90,84,Non-Aboriginal Communities
3519048,Newmarket,"45,474",89,55,98,91,83,Non-Aboriginal Communities
3519049,King,"18,121",97,53,96,89,84,Non-Aboriginal Communities
3519054,East Gwillimbury,"18,367",89,52,96,91,82,Non-Aboriginal Communities
3519070,Georgina,"29,746",83,39,95,86,76,Non-Aboriginal Communities
3519076,Georgina Island 33,150, , , , ,,First Nations Communities
3520001,Scarborough,"524,598",84,49,93,86,78,Non-Aboriginal Communities
3520004,Toronto,"635,395",93,54,92,86,81,Non-Aboriginal Communities
3520006,East York,"102,696",89,48,92,87,79,Non-Aboriginal Communities
3520008,North York,"562,564",89,50,93,85,79,Non-Aboriginal Communities
3520014,York,"140,525",84,41,92,84,75,Non-Aboriginal Communities
3520019,Etobicoke,"309,993",90,48,94,86,80,Non-Aboriginal Communities
3521005,Mississauga,"463,388",88,53,96,89,81,Non-Aboriginal Communities
3521010,Brampton,"234,445",86,48,96,90,80,Non-Aboriginal Communities
3521024,Caledon,"34,965",93,52,96,90,83,Non-Aboriginal Communities
3522001,East Garafraxa,"2,002",85,48,93,90,79,Non-Aboriginal Communities
3522004,East Luther,"1,042",74,35,97,92,74,Non-Aboriginal Communities
3522006,Grand Valley,"1,517",78,40,97,86,75,Non-Aboriginal Communities
3522008,Amaranth,"3,156",80,43,94,93,77,Non-Aboriginal Communities
3522012,Mono,"5,782",91,54,97,89,83,Non-Aboriginal Communities
3522014,Orangeville,"17,921",84,46,97,90,79,Non-Aboriginal Communities
3522016,Mulmur,"2,591",86,47,92,92,79,Non-Aboriginal Communities
3522019,Melancthon,"2,450",79,35,91,87,73,Non-Aboriginal Communities
3522021,Shelburne,"3,436",81,38,94,87,75,Non-Aboriginal Communities
3523001,Puslinch,"5,397",94,50,96,90,82,Non-Aboriginal Communities
3523006,Guelph,"3,288",87,50,95,88,80,Non-Aboriginal Communities
3523008,Guelph,"87,976",85,53,95,88,80,Non-Aboriginal Communities
3523011,Eramosa,"5,949",86,51,95,89,80,Non-Aboriginal Communities
3523016,Erin,"7,561",91,50,97,90,82,Non-Aboriginal Communities
3523018,Erin,"2,489",85,50,97,89,80,Non-Aboriginal Communities
3523021,West Garafraxa,"3,514",81,45,95,88,77,Non-Aboriginal Communities
3523024,Nichol,"3,982",84,51,95,90,80,Non-Aboriginal Communities
3523026,Fergus,"7,940",83,44,96,87,77,Non-Aboriginal Communities
3523028,Elora,"3,261",88,50,95,88,80,Non-Aboriginal Communities
3523029,Pilkington,"2,415",86,49,95,94,81,Non-Aboriginal Communities
3523032,Peel,"4,328",77,29,94,92,73,Non-Aboriginal Communities
3523036,Maryborough,"2,737",82,42,91,92,77,Non-Aboriginal Communities
3523038,Drayton,"1,181",75,36,91,86,72,Non-Aboriginal Communities
3523041,Minto,"2,454",75,41,92,89,74,Non-Aboriginal Communities
3523042,Clifford,784,75,35,93,87,72,Non-Aboriginal Communities
3523044,Harriston,"1,995",78,36,96,88,75,Non-Aboriginal Communities
3523046,Palmerston,"2,313",77,40,91,87,74,Non-Aboriginal Communities
3523048,Arthur,"2,509",79,33,91,91,74,Non-Aboriginal Communities
3523049,Mount Forest,"4,266",78,38,96,87,75,Non-Aboriginal Communities
3523052,Arthur,"2,123",81,34,94,87,74,Non-Aboriginal Communities
3523054,West Luther,"1,147",76,43,90,95,76,Non-Aboriginal Communities
3524001,Oakville,"114,670",96,60,97,89,86,Non-Aboriginal Communities
3524002,Burlington,"129,575",92,55,97,89,83,Non-Aboriginal Communities
3524009,Milton,"32,075",90,52,96,91,82,Non-Aboriginal Communities
3524015,Halton Hills,"36,816",89,49,96,89,81,Non-Aboriginal Communities
3525003,Stoney Creek,"49,968",84,44,97,87,78,Non-Aboriginal Communities
3525009,Glanbrook,"9,726",83,43,95,86,77,Non-Aboriginal Communities
3525014,Ancaster,"21,988",94,60,98,89,85,Non-Aboriginal Communities
3525018,Hamilton,"318,499",81,40,95,83,75,Non-Aboriginal Communities
3525026,Dundas,"21,868",90,56,97,89,83,Non-Aboriginal Communities
3525030,Flamborough,"29,616",89,50,96,90,81,Non-Aboriginal Communities
3526003,Fort Erie,"26,006",81,43,95,85,76,Non-Aboriginal Communities
3526011,Port Colborne,"18,766",79,38,95,81,73,Non-Aboriginal Communities
3526014,Wainfleet,"6,203",82,44,95,87,77,Non-Aboriginal Communities
3526021,West Lincoln,"10,864",79,41,94,89,76,Non-Aboriginal Communities
3526028,Pelham,"13,328",90,55,97,88,82,Non-Aboriginal Communities
3526032,Welland,"47,914",80,39,96,83,74,Non-Aboriginal Communities
3526037,Thorold,"17,542",81,38,97,86,75,Non-Aboriginal Communities
3526043,Niagara Falls,"75,399",80,42,95,84,75,Non-Aboriginal Communities
3526047,Niagara-on-the-Lake,"12,945",87,49,96,87,80,Non-Aboriginal Communities
3526053,St. Catharines,"129,300",83,44,96,84,77,Non-Aboriginal Communities
3526057,Lincoln,"17,149",83,47,96,87,78,Non-Aboriginal Communities
3526065,Grimsby,"18,520",87,49,97,87,80,Non-Aboriginal Communities
3528002,Dunnville,"12,131",76,35,94,83,72,Non-Aboriginal Communities
3528015,Haldimand,"20,573",83,44,95,88,78,Non-Aboriginal Communities
3528033,Nanticoke,"22,727",80,42,95,88,76,Non-Aboriginal Communities
3528035,New Credit (Part) 40A,81, , , , ,,First Nations Communities
3528037,Six Nations (Part) 40, , , , , ,,First Nations Communities
3528040,Simcoe,"15,539",82,40,95,86,76,Non-Aboriginal Communities
3528049,Delhi,"15,852",80,35,95,89,75,Non-Aboriginal Communities
3528054,Norfolk,"11,804",76,32,91,89,72,Non-Aboriginal Communities
3529001,Onondaga,"1,519",82,47,94,90,78,Non-Aboriginal Communities
3529004,Brantford,"6,509",88,45,94,88,79,Non-Aboriginal Communities
3529006,Brantford,"81,997",80,40,95,85,75,Non-Aboriginal Communities
3529009,Oakland,"1,398",81,36,97,89,76,Non-Aboriginal Communities
3529011,Burford,"5,733",79,39,95,89,75,Non-Aboriginal Communities
3529016,South Dumfries,"4,624",85,47,96,90,80,Non-Aboriginal Communities
3529018,Paris,"8,600",80,40,95,89,76,Non-Aboriginal Communities
3529020,Six Nations (Part) 40, , , , , ,,First Nations Communities
3529021,New Credit (Part) 40A,426, , , , ,,First Nations Communities
3530004,North Dumfries,"6,821",88,46,96,89,80,Non-Aboriginal Communities
3530010,Cambridge,"92,772",81,41,95,87,76,Non-Aboriginal Communities
3530013,Kitchener,"168,282",83,46,95,88,78,Non-Aboriginal Communities
3530016,Waterloo,"71,181",89,58,97,88,83,Non-Aboriginal Communities
3530020,Wilmot,"13,107",85,45,96,91,79,Non-Aboriginal Communities
3530027,Wellesley,"8,234",80,30,95,91,74,Non-Aboriginal Communities
3530035,Woolwich,"17,365",87,39,97,90,78,Non-Aboriginal Communities
3531001,South Easthope,"1,842",83,39,96,92,77,Non-Aboriginal Communities
3531006,North Easthope,"2,178",83,40,94,92,77,Non-Aboriginal Communities
3531009,Downie,"2,382",84,45,93,94,79,Non-Aboriginal Communities
3531011,Stratford,"27,666",83,43,95,89,78,Non-Aboriginal Communities
3531014,Blanshard,"1,960",87,50,92,94,81,Non-Aboriginal Communities
3531016,St. Marys,"5,496",83,41,94,89,77,Non-Aboriginal Communities
3531018,Fullarton,"1,631",80,44,93,92,77,Non-Aboriginal Communities
3531021,Hibbert,"1,374",73,38,91,92,74,Non-Aboriginal Communities
3531024,Logan,"2,178",72,41,92,94,75,Non-Aboriginal Communities
3531026,Mitchell,"3,382",80,39,98,86,76,Non-Aboriginal Communities
3531028,Ellice,"3,100",77,42,93,93,76,Non-Aboriginal Communities
3531032,Mornington,"3,280",72,28,92,91,71,Non-Aboriginal Communities
3531034,Milverton,"1,664",80,30,96,88,74,Non-Aboriginal Communities
3531036,Elma,"4,046",74,36,91,91,73,Non-Aboriginal Communities
3531041,Wallace,"2,393",75,39,94,92,75,Non-Aboriginal Communities
3531042,Listowel,"5,404",80,33,96,88,74,Non-Aboriginal Communities
3532002,Norwich,"10,146",77,36,94,90,74,Non-Aboriginal Communities
3532004,Tillsonburg,"12,019",81,39,96,85,75,Non-Aboriginal Communities
3532012,South-West Oxford,"8,514",80,42,93,90,76,Non-Aboriginal Communities
3532018,Ingersoll,"9,378",81,41,95,86,75,Non-Aboriginal Communities
3532027,Zorra,"8,239",84,44,95,92,79,Non-Aboriginal Communities
3532038,East Zorra-Tavistock,"7,251",81,39,97,91,77,Non-Aboriginal Communities
3532042,Woodstock,"30,075",82,38,96,87,76,Non-Aboriginal Communities
3532045,Blandford-Blenheim,"7,266",91,37,93,90,78,Non-Aboriginal Communities
3534001,Bayham,"4,309",74,29,90,88,70,Non-Aboriginal Communities
3534002,Port Burwell,883,69,21,96,83,67,Non-Aboriginal Communities
3534004,Vienna,481,68,22,92,77,65,Non-Aboriginal Communities
3534008,Malahide,"6,000",72,31,88,88,70,Non-Aboriginal Communities
3534011,Aylmer,"6,244",79,31,94,84,72,Non-Aboriginal Communities
3534012,Springfield,627,74,40,96,80,72,Non-Aboriginal Communities
3534014,South Dorchester,"1,887",83,41,92,90,77,Non-Aboriginal Communities
3534016,Belmont,"1,364",84,49,98,90,80,Non-Aboriginal Communities
3534018,Yarmouth,"7,987",84,43,95,88,78,Non-Aboriginal Communities
3534021,St. Thomas,"29,990",81,40,94,84,75,Non-Aboriginal Communities
3534024,Southwold,"4,526",82,46,92,90,78,Non-Aboriginal Communities
3534026,Port Stanley,"2,223",84,42,92,87,76,Non-Aboriginal Communities
3534029,Dunwich,"2,335",81,40,87,89,74,Non-Aboriginal Communities
3534032,Dutton,"1,201",76,44,93,88,75,Non-Aboriginal Communities
3534034,Aldborough,"2,802",79,35,94,86,73,Non-Aboriginal Communities
3534036,West Lorne,"1,477",77,32,95,82,72,Non-Aboriginal Communities
3534038,Rodney,"1,087",75,28,94,86,71,Non-Aboriginal Communities
3536001,Romney,"2,078",75,31,93,87,71,Non-Aboriginal Communities
3536002,Wheatley,"1,574",80,30,96,84,73,Non-Aboriginal Communities
3536006,Tilbury East,"2,371",80,38,92,89,75,Non-Aboriginal Communities
3536008,Tilbury,"4,362",77,31,95,84,72,Non-Aboriginal Communities
3536011,Raleigh,"5,749",82,37,92,87,75,Non-Aboriginal Communities
3536014,Harwich,"6,450",83,43,92,91,77,Non-Aboriginal Communities
3536016,Blenheim,"4,679",81,38,97,86,75,Non-Aboriginal Communities
3536018,Erie Beach,231, , , , ,76,Non-Aboriginal Communities
3536019,Erieau,474,85,28,98,88,75,Non-Aboriginal Communities
3536021,Howard,"2,436",80,47,93,92,78,Non-Aboriginal Communities
3536024,Ridgetown,"3,246",77,42,93,86,75,Non-Aboriginal Communities
3536026,Orford,"1,374",78,43,92,93,76,Non-Aboriginal Communities
3536028,Highgate,488,70,34,90,81,69,Non-Aboriginal Communities
3536029,Moravian 47,360,58,35,78,73,61,First Nations Communities
3536031,Zone,"1,053",73,31,96,90,73,Non-Aboriginal Communities
3536032,Bothwell,955,82,30,95,89,74,Non-Aboriginal Communities
3536036,Camden,"2,270",75,37,91,88,73,Non-Aboriginal Communities
3536038,Thamesville,"1,046",76,34,88,85,71,Non-Aboriginal Communities
3536039,Dresden,"2,646",80,35,96,85,74,Non-Aboriginal Communities
3536041,Chatham,"6,655",79,37,93,87,74,Non-Aboriginal Communities
3536042,Chatham,"43,557",81,42,95,85,76,Non-Aboriginal Communities
3536044,Wallaceburg,"11,846",78,34,96,84,73,Non-Aboriginal Communities
3536048,Dover,"4,043",84,39,95,91,77,Non-Aboriginal Communities
3537001,Pelee,272, , , , ,74,Non-Aboriginal Communities
3537004,Mersea,"8,514",80,35,93,87,74,Non-Aboriginal Communities
3537006,Leamington,"14,182",77,31,94,84,71,Non-Aboriginal Communities
3537009,Gosfield South,"7,380",83,43,97,87,77,Non-Aboriginal Communities
3537011,Kingsville,"5,716",81,43,95,85,76,Non-Aboriginal Communities
3537014,Gosfield North,"4,234",83,43,96,87,77,Non-Aboriginal Communities
3537018,Colchester North,"3,751",83,41,96,88,77,Non-Aboriginal Communities
3537021,Colchester South,"5,292",82,40,93,83,75,Non-Aboriginal Communities
3537022,Harrow,"2,584",75,40,94,85,73,Non-Aboriginal Communities
3537026,Malden,"3,155",93,47,94,85,80,Non-Aboriginal Communities
3537029,Amherstburg,"8,921",82,42,96,84,76,Non-Aboriginal Communities
3537031,Anderdon,"5,502",88,50,96,88,80,Non-Aboriginal Communities
3537034,Sandwich West,"16,628",87,51,97,86,80,Non-Aboriginal Communities
3537039,Windsor,"191,435",82,44,95,82,76,Non-Aboriginal Communities
3537044,Tecumseh,"10,495",87,53,97,85,81,Non-Aboriginal Communities
3537046,Sandwich South,"5,349",84,46,95,86,78,Non-Aboriginal Communities
3537051,Maidstone,"9,922",90,49,96,86,80,Non-Aboriginal Communities
3537052,St. Clair Beach,"3,476",98,61,98,87,86,Non-Aboriginal Communities
3537054,Essex,"6,759",81,40,96,84,75,Non-Aboriginal Communities
3537058,Rochester,"4,460",83,45,94,88,78,Non-Aboriginal Communities
3537059,Belle River,"4,298",79,45,96,84,76,Non-Aboriginal Communities
3537062,Tilbury West,"1,690",79,35,95,90,75,Non-Aboriginal Communities
3537066,Tilbury North,"3,350",82,38,95,85,75,Non-Aboriginal Communities
3538001,Sombra,"4,179",82,40,94,87,76,Non-Aboriginal Communities
3538004,Walpole Island 46,"1,370",55,36,74,71,59,First Nations Communities
3538006,Dawn,"1,687",70,34,88,86,70,Non-Aboriginal Communities
3538009,Euphemia,"1,017",76,41,95,88,75,Non-Aboriginal Communities
3538012,Brooke,"1,902",81,38,94,91,76,Non-Aboriginal Communities
3538014,Alvinston,920,77,36,90,83,71,Non-Aboriginal Communities
3538016,Enniskillen,"3,171",83,47,95,93,79,Non-Aboriginal Communities
3538018,Oil Springs,690,81,44,99,88,78,Non-Aboriginal Communities
3538019,Petrolia,"4,594",82,44,95,84,76,Non-Aboriginal Communities
3538023,Moore,"10,664",84,50,96,88,80,Non-Aboriginal Communities
3538025,Sarnia 45,494,62,34,77,70,61,First Nations Communities
3538030,Sarnia-Clearwater,"74,376",86,49,96,84,79,Non-Aboriginal Communities
3538031,Point Edward,"2,336",89,49,97,85,80,Non-Aboriginal Communities
3538034,Plympton,"5,304",86,53,97,89,81,Non-Aboriginal Communities
3538036,Wyoming,"2,048",82,45,95,86,77,Non-Aboriginal Communities
3538038,Forest,"2,787",82,39,95,87,76,Non-Aboriginal Communities
3538041,Warwick,"2,521",78,40,95,94,77,Non-Aboriginal Communities
3538042,Watford,"1,524",77,35,95,89,74,Non-Aboriginal Communities
3538046,Bosanquet,"5,249",83,43,94,85,76,Non-Aboriginal Communities
3538048,Arkona,530,80,35,97,93,76,Non-Aboriginal Communities
3538049,Thedford,791,73,30,90,82,69,Non-Aboriginal Communities
3538052,Grand Bend,789,87,48,94,88,79,Non-Aboriginal Communities
3538056,Kettle Point 44, , , , , ,,First Nations Communities
3539001,Mosa,"1,299",76,41,87,89,73,Non-Aboriginal Communities
3539002,Newbury,419,75,33,94,89,73,Non-Aboriginal Communities
3539004,Wardsville,447,73,22,92,80,66,Non-Aboriginal Communities
3539006,Ekfrid,"2,208",79,40,93,89,75,Non-Aboriginal Communities
3539008,Glencoe,"2,148",77,38,95,86,74,Non-Aboriginal Communities
3539011,Metcalfe,986,77,35,94,92,75,Non-Aboriginal Communities
3539014,Caradoc,"6,147",86,45,94,90,79,Non-Aboriginal Communities
3539016,Strathroy,"10,566",79,38,96,88,75,Non-Aboriginal Communities
3539017,Chippewas of the Thames First Nation 42, , , , , ,,First Nations Communities
3539018,Munsee-Delaware Nation 1, , , , , ,,First Nations Communities
3539019,Delaware,"2,632",93,51,95,90,82,Non-Aboriginal Communities
3539021,Oneida 41, , , , , ,,First Nations Communities
3539022,Westminster,"6,826",89,49,97,88,81,Non-Aboriginal Communities
3539026,North Dorchester,"7,865",86,46,96,91,80,Non-Aboriginal Communities
3539031,West Nissouri,"3,538",88,42,96,91,79,Non-Aboriginal Communities
3539034,London,"5,877",91,51,94,90,82,Non-Aboriginal Communities
3539036,London,"303,165",85,52,96,87,80,Non-Aboriginal Communities
3539039,Lobo,"5,529",92,55,96,91,84,Non-Aboriginal Communities
3539042,East Williams,"1,316",81,45,95,94,79,Non-Aboriginal Communities
3539044,Ailsa Craig,857,86,43,95,94,79,Non-Aboriginal Communities
3539046,Adelaide,"1,970",81,45,96,93,78,Non-Aboriginal Communities
3539049,West Williams,909,82,32,92,92,75,Non-Aboriginal Communities
3539052,Parkhill,"1,675",77,39,95,85,74,Non-Aboriginal Communities
3539054,McGillivray,"1,852",79,39,94,94,77,Non-Aboriginal Communities
3539058,Biddulph,"2,196",80,47,95,90,78,Non-Aboriginal Communities
3539059,Lucan,"1,847",78,48,97,91,78,Non-Aboriginal Communities
3540001,Usborne,"1,552",80,34,96,91,75,Non-Aboriginal Communities
3540004,Stephen,"4,215",77,35,89,84,71,Non-Aboriginal Communities
3540008,Exeter,"4,338",84,43,97,89,78,Non-Aboriginal Communities
3540009,Hay,"2,182",76,46,92,88,76,Non-Aboriginal Communities
3540011,Hensall,"1,238",75,33,95,89,73,Non-Aboriginal Communities
3540012,Zurich,860,76,30,98,90,73,Non-Aboriginal Communities
3540016,Tuckersmith,"3,170",76,39,95,87,74,Non-Aboriginal Communities
3540019,Stanley,"1,546",80,39,91,90,75,Non-Aboriginal Communities
3540023,Bayfield,813,87,49,98,87,80,Non-Aboriginal Communities
3540024,Goderich,"2,560",84,40,93,87,76,Non-Aboriginal Communities
3540026,Clinton,"3,187",78,39,95,88,75,Non-Aboriginal Communities
3540028,Goderich,"7,452",87,43,97,87,78,Non-Aboriginal Communities
3540031,Colborne,"2,043",80,42,95,85,75,Non-Aboriginal Communities
3540034,Hullett,"1,807",80,37,91,90,74,Non-Aboriginal Communities
3540038,McKillop,"1,468",72,43,90,94,75,Non-Aboriginal Communities
3540039,Seaforth,"2,312",79,40,94,87,75,Non-Aboriginal Communities
3540042,Grey,"2,000",72,37,95,91,73,Non-Aboriginal Communities
3540044,Brussels,"1,196",77,41,93,87,74,Non-Aboriginal Communities
3540046,Howick,"3,461",74,31,93,88,71,Non-Aboriginal Communities
3540049,Turnberry,"1,582",78,37,97,89,75,Non-Aboriginal Communities
3540051,Wingham,"3,018",81,40,97,89,77,Non-Aboriginal Communities
3540054,Morris,"1,725",75,39,92,89,74,Non-Aboriginal Communities
3540056,Blyth,955,83,34,98,89,76,Non-Aboriginal Communities
3540058,East Wawanosh,"1,187",73,43,86,91,73,Non-Aboriginal Communities
3540061,West Wawanosh,"1,389",68,35,90,89,71,Non-Aboriginal Communities
3540064,Ashfield,"1,809",75,42,91,90,75,Non-Aboriginal Communities
3541001,Carrick,"2,378",74,38,93,90,74,Non-Aboriginal Communities
3541002,Mildmay,"1,095",73,34,93,90,73,Non-Aboriginal Communities
3541006,Culross,"1,636",74,35,94,92,74,Non-Aboriginal Communities
3541008,Teeswater,"1,066",76,37,98,86,74,Non-Aboriginal Communities
3541011,Kinloss,"1,265",71,42,90,90,73,Non-Aboriginal Communities
3541012,Lucknow,"1,129",78,31,91,87,72,Non-Aboriginal Communities
3541016,Huron,"3,120",83,48,96,88,78,Non-Aboriginal Communities
3541018,Ripley,635,81,37,94,89,75,Non-Aboriginal Communities
3541021,Kincardine,"3,081",84,49,92,89,79,Non-Aboriginal Communities
3541022,Kincardine,"6,585",87,50,96,87,80,Non-Aboriginal Communities
3541026,Bruce,"1,654",83,47,91,88,77,Non-Aboriginal Communities
3541028,Tiverton,814,76,38,95,84,73,Non-Aboriginal Communities
3541031,Greenock,"1,741",76,38,91,91,74,Non-Aboriginal Communities
3541034,Brant,"3,420",78,40,92,91,75,Non-Aboriginal Communities
3541036,Walkerton,"4,939",82,40,95,88,76,Non-Aboriginal Communities
3541038,Elderslie,"1,219",73,41,90,91,74,Non-Aboriginal Communities
3541039,Chesley,"1,852",80,29,94,86,72,Non-Aboriginal Communities
3541041,Paisley,"1,102",80,46,90,82,75,Non-Aboriginal Communities
3541044,Saugeen,"1,863",85,48,94,90,79,Non-Aboriginal Communities
3541046,Port Elgin,"6,857",85,56,96,88,81,Non-Aboriginal Communities
3541048,Southampton,"3,118",82,45,96,81,76,Non-Aboriginal Communities
3541049,Arran,"1,690",75,43,91,90,75,Non-Aboriginal Communities
3541051,Tara,848,73,34,91,85,71,Non-Aboriginal Communities
3541054,Amabel,"3,828",81,41,96,82,75,Non-Aboriginal Communities
3541056,Hepworth,453,72,35,96,88,73,Non-Aboriginal Communities
3541057,Saugeen 29,657, , , , ,,First Nations Communities
3541058,Wiarton,"2,313",72,35,94,84,72,Non-Aboriginal Communities
3541059,Albemarle,"1,140",84,41,94,79,75,Non-Aboriginal Communities
3541060,Cape Croker 27,478, , , , ,,First Nations Communities
3541062,Eastnor,"1,317",78,39,98,78,73,Non-Aboriginal Communities
3541064,Lion's Head,491,78,35,100,85,75,Non-Aboriginal Communities
3541066,Lindsay,505,73,34,94,79,70,Non-Aboriginal Communities
3541068,St. Edmunds,979,71,32,92,83,69,Non-Aboriginal Communities
3542001,Normanby,"2,797",76,39,92,91,75,Non-Aboriginal Communities
3542002,Neustadt,551,71,18,93,83,66,Non-Aboriginal Communities
3542006,Egremont,"2,485",71,35,94,88,72,Non-Aboriginal Communities
3542009,Proton,"1,850",75,38,88,87,72,Non-Aboriginal Communities
3542011,Dundalk,"1,677",75,30,96,77,69,Non-Aboriginal Communities
3542014,Osprey,"1,950",79,43,95,86,76,Non-Aboriginal Communities
3542018,Artemesia,"2,538",80,46,92,85,76,Non-Aboriginal Communities
3542019,Flesherton,543,80,37,92,85,73,Non-Aboriginal Communities
3542022,Glenelg,"1,871",80,38,93,85,74,Non-Aboriginal Communities
3542024,Markdale,"1,370",78,39,94,86,74,Non-Aboriginal Communities
